id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
478,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,538.0330590909069,543.0020031902858,528.0,538.0330590909069
475,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,539.0001956091523,539.0001956091523,536.8767370695252,539.0001956091523
487,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,539.0002938596484,548.876837069525,537.0,539.0002938596484
467,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,540.0002001546069,540.0002001546069,530.9703316049358,540.0002001546069
488,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,540.0003016666659,549.9381898654236,538.0,540.0003016666659
476,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,541.0002047000614,541.0002047000614,537.9380898654239,541.0002047000614
458,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,542.000209245516,542.000209245516,528.3039539393915,542.000209245516
472,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,542.0325602040795,544.3248238143947,522.0,542.0325602040795
480,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,542.033393859647,547.0648404005276,530.0,542.033393859647
468,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,543.0511002091446,543.0511002091446,533.0322277777755,543.0511002091446
490,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,543.9890223782766,552.9777864232203,540.0,541.0003083333326
492,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,544.0003345238086,552.9388820098421,542.0,544.0003345238086
482,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,544.0335599999979,548.9718316049361,532.0,544.0335599999979
481,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,544.0511047545991,544.0511047545991,541.9387903431757,544.0511047545991
479,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,545.0326055555535,547.3314561302661,529.0,545.0326055555535
484,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,545.0511093000537,545.0511093000537,543.9890223782766,545.0511093000537
477,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,546.0511138455082,546.0511138455082,540.0961744725716,546.0511138455082
469,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,547.0512668758113,547.0512668758113,536.2859695394567,547.0512668758113
485,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,548.0338944444425,553.0338944444425,535.0,548.0338944444425
478,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,549.0513502091446,549.0513502091446,543.0020031902858,549.0513502091446
483,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,550.0337822222202,552.3065094949475,533.0,550.0337822222202
486,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,550.0513547545992,550.0513547545992,548.0002852040809,550.0513547545992
499,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,551.000393537414,561.000393537414,549.0,551.000393537414
491,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,551.0342166666647,556.0975078059053,541.0,551.0342166666647
487,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,551.0513593000537,551.0513593000537,548.876837069525,551.0513593000537
500,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,552.0004021929815,561.876945402858,550.0,552.0004021929815
471,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,552.0513638455083,552.0513638455083,540.3182192564724,552.0513638455083
496,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,552.9777864232203,561.9665504681641,546.0,547.0003583333324
501,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,553.000409999999,562.9382981987567,551.0,553.000409999999
488,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,553.0513683909628,553.0513683909628,549.9381898654236,553.0513683909628
489,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,554.0341150793631,556.2876362061237,539.0,554.0341150793631
480,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,554.0513729364174,554.0513729364174,547.0648404005276,554.0513729364174
503,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,555.0004261904751,563.9389736765086,553.0,555.0004261904751
490,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,555.0513774818719,555.0513774818719,552.9777864232203,555.0513774818719
494,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,556.0345590909072,561.0035031902861,544.0,556.0345590909072
492,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,556.0513820273264,556.0513820273264,552.9388820098421,556.0513820273264
472,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,557.051386572781,557.051386572781,544.3248238143947,557.051386572781
493,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,558.0344494152029,560.3201637009172,543.0,558.0344494152029
482,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,558.0513911182355,558.0513911182355,548.9718316049361,558.0513911182355
479,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,559.0517668758114,559.0517668758114,547.3314561302661,559.0517668758114
498,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,560.0348938596474,565.0663404005279,548.0,560.0348938596474
485,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,561.0518502091447,561.0518502091447,553.0338944444425,561.0518502091447
497,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,561.9665504681641,570.9553145131079,547.0,548.0003666666657
495,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,562.0347824263021,564.3270460366173,545.0,562.0347824263021
502,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,562.0350599999982,566.9733316049364,552.0,562.0350599999982
496,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,562.9665550136186,562.9665550136186,561.9665504681641,562.9665550136186
504,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,563.035216666665,568.0985078059055,557.0,563.035216666665
499,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,563.9665595590732,563.9665595590732,561.000393537414,563.9665595590732
509,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,564.0000602040815,574.0000602040815,562.0,564.0000602040815
491,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,564.9665641045277,564.9665641045277,556.0975078059053,564.9665641045277
510,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,565.000068859649,574.8766120695255,563.0,565.000068859649
500,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,565.9665686499823,565.9665686499823,561.876945402858,565.9665686499823
505,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,566.0353944444428,571.0353944444428,558.0,566.0353944444428
501,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,566.9665731954368,566.9665731954368,562.9382981987567,566.9665731954368
483,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,567.9665777408914,567.9665777408914,552.3065094949475,567.9665777408914
503,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,568.9665822863459,568.9665822863459,563.9389736765086,568.9665822863459
511,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,569.0000178571428,577.9385653431763,567.0,569.0000178571428
489,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,569.9665868318004,569.9665868318004,556.2876362061237,569.9665868318004
512,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,570.0000266666666,579.9379148654243,568.0,570.0000266666666
494,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,570.966591377255,570.966591377255,561.0035031902861,570.966591377255
506,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,571.035605555554,573.3344561302666,559.0,571.035605555554
493,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,571.9665959227095,571.9665959227095,560.3201637009172,571.9665959227095
515,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,572.0000416666666,580.9888057116104,571.0,572.0000416666666
497,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,572.9666004681641,572.9666004681641,570.9553145131079,572.9666004681641
513,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,573.0360499999985,578.099341139239,569.0,573.0360499999985
498,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,573.9666050136186,573.9666050136186,565.0663404005279,573.9666050136186
502,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,575.0524335424782,575.0524335424782,566.9733316049364,575.0524335424782
507,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,576.035670634919,578.2891917616796,560.0,576.035670634919
514,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,576.0362257575742,581.0051698569531,570.0,576.0362257575742
509,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,576.0524380879327,576.0524380879327,574.0000602040815,576.0524380879327
519,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,577.0000852040814,587.0000852040814,575.0,577.0000852040814
510,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,577.0524426333873,577.0524426333873,574.8766120695255,577.0524426333873
520,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,578.0000938596489,587.8766370695255,576.0,578.0000938596489
516,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,578.0363938596477,583.0678404005282,572.0,578.0363938596477
504,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,578.0524471788418,578.0524471788418,568.0985078059055,578.0524471788418
495,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,579.0526002091449,579.0526002091449,564.3270460366173,579.0526002091449
522,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,580.0001095238092,588.9386570098427,578.0,580.0001095238092
508,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,580.035727192981,582.3214414786953,561.0,580.035727192981
517,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,580.0365599999985,584.9748316049368,573.0,580.0365599999985
511,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,580.0526047545994,580.0526047545994,577.9385653431763,580.0526047545994
505,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,581.0526835424782,581.0526835424782,571.0353944444428,581.0526835424782
525,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,582.0001249999997,590.9888890449436,581.0,582.0001249999997
524,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,582.0001266666663,591.9380148654241,580.0,582.0001266666663
518,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,582.0367277777764,587.0367277777764,574.0,582.0367277777764
512,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,582.0526880879328,582.0526880879328,579.9379148654243,582.0526880879328
515,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,583.0526926333873,583.0526926333873,580.9888057116104,583.0526926333873
506,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,584.0526971788419,584.0526971788419,573.3344561302666,584.0526971788419
523,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,585.0370499999987,590.1003411392392,579.0,585.0370499999987
513,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,585.0528502091449,585.0528502091449,578.099341139239,585.0528502091449
521,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,587.0369388888876,589.3357894636002,577.0,587.0369388888876
514,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,587.0529335424783,587.0529335424783,581.0051698569531,587.0529335424783
526,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,588.0372257575744,593.0061698569533,582.0,588.0372257575744
519,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,589.0000948515768,589.0000948515768,587.0000852040814,589.0000948515768
507,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,590.0000993970314,590.0000993970314,578.2891917616796,590.0000993970314
532,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,590.0001935374145,600.0001935374145,588.0,590.0001935374145
520,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,591.0001039424859,591.0001039424859,587.8766370695255,591.0001039424859
533,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,591.0002011904757,599.9387486765091,589.0,591.0002011904757
522,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,592.0001084879405,592.0001084879405,588.9386570098427,592.0001084879405
535,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,592.0002083333328,600.9889723782767,591.0,592.0002083333328
534,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,592.0002105263153,601.8767537361919,590.0,592.0002105263153
528,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,592.0375605263146,597.0690070671951,584.0,592.0375605263146
516,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,593.000113033395,593.000113033395,583.0678404005282,593.000113033395
525,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,594.0001175788495,594.0001175788495,590.9888890449436,594.0001175788495
536,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,594.0002266666661,603.9381148654238,592.0,594.0002266666661
527,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,594.0374494152035,596.3231637009178,583.0,594.0374494152035
529,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,594.0377266666654,598.9759982716037,585.0,594.0377266666654
517,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,595.0001221243041,595.0001221243041,584.9748316049368,595.0001221243041
524,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,596.0001266697586,596.0001266697586,591.9380148654241,596.0001266697586
508,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,597.0001312152132,597.0001312152132,582.3214414786953,597.0001312152132
518,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,598.0001357606677,598.0001357606677,587.0367277777764,598.0001357606677
537,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,599.0382166666656,604.1015078059061,593.0,599.0382166666656
523,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,599.0534335424784,599.0534335424784,590.1003411392392,599.0534335424784
530,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,600.0379484126972,602.2914695394578,586.0,600.0379484126972
521,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,601.0535168758117,601.0535168758117,589.3357894636002,601.0535168758117
545,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,602.0002916666659,610.9890557116098,601.0,602.0002916666659
544,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,602.0002928571421,610.9388403431756,600.0,602.0002928571421
538,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,602.0383924242414,607.0073365236202,594.0,602.0383924242414
533,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,602.0535214212663,602.0535214212663,599.9387486765091,602.0535214212663
535,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,603.0535259667208,603.0535259667208,600.9889723782767,603.0535259667208
546,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,604.0003102040808,614.0003102040808,602.0,604.0003102040808
531,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,604.0380044444433,606.3107317171706,587.0,604.0380044444433
539,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,604.0385611111101,609.0385611111101,595.0,604.0385611111101
532,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,604.0535305121754,604.0535305121754,600.0001935374145,604.0535305121754
526,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,605.0535350576299,605.0535350576299,593.0061698569533,605.0535350576299
547,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,606.0000188596491,615.8765620695257,604.0,606.0000188596491
534,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,606.0535396030845,606.0535396030845,601.8767537361919,606.0535396030845
548,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,607.0000266666666,616.9379148654243,605.0,607.0000266666666
528,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,607.053544148539,607.053544148539,597.0690070671951,607.053544148539
536,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,608.0535486939935,608.0535486939935,603.9381148654238,608.0535486939935
540,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,609.0387722222213,611.3376227969339,596.0,609.0387722222213
529,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,609.0535532394481,609.0535532394481,598.9759982716037,609.0535532394481
542,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,610.0390605263149,615.0705070671954,598.0,610.0390605263149
527,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,610.0535577849026,610.0535577849026,596.3231637009178,610.0535577849026
537,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,611.0539335424785,611.0539335424785,604.1015078059061,611.0539335424785
554,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,612.0000666666665,620.9888307116103,611.0,612.0000666666665
543,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,612.0392266666657,616.977498271604,599.0,612.0392266666657
545,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,612.053938087933,612.053938087933,610.9890557116098,612.053938087933
549,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,613.0393833333325,618.102674472573,606.0,613.0393833333325
544,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,613.0539426333876,613.0539426333876,610.9388403431756,613.0539426333876
555,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,614.0000845238093,622.9386320098428,612.0,614.0000845238093
541,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,614.0388383040927,616.324552589807,597.0,614.0388383040927
530,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,614.0539471788421,614.0539471788421,602.2914695394578,614.0539471788421
538,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,615.0541002091452,615.0541002091452,607.0073365236202,615.0541002091452
546,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,616.0541047545997,616.0541047545997,614.0003102040808,616.0541047545997
558,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,617.0001102040814,627.0001102040814,615.0,617.0001102040814
539,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,617.0541835424785,617.0541835424785,609.0385611111101,617.0541835424785
551,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,618.039725757575,623.0086698569538,608.0,618.039725757575
547,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,618.0541880879331,618.0541880879331,615.8765620695257,618.0541880879331
559,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,619.0000188596491,628.8765620695257,617.0,619.0000188596491
548,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,619.0541926333876,619.0541926333876,616.9379148654243,619.0541926333876
560,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,620.0000266666666,629.9379148654243,618.0,620.0000266666666
550,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,620.0396150793642,622.2931362061248,607.0,620.0396150793642
531,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,620.0541971788422,620.0541971788422,606.3107317171706,620.0541971788422
540,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,621.0543502091452,621.0543502091452,611.3376227969339,621.0543502091452
563,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,622.0000416666666,630.9888057116104,621.0,622.0000416666666
553,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,622.0400611111104,627.0400611111104,610.0,622.0400611111104
554,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,622.0543547545998,622.0543547545998,620.9888307116103,622.0543547545998
542,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,623.0544335424786,623.0544335424786,615.0705070671954,623.0544335424786
552,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,624.0399488888881,626.3126761616154,609.0,624.0399488888881
555,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,624.938641317202,624.938641317202,622.9386320098428,624.938641317202
565,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,625.0000678571427,633.9386153431761,623.0,625.0000678571427
543,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,625.9386458626566,625.9386458626566,616.977498271604,625.9386458626566
556,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,627.0402722222216,629.3391227969342,613.0,627.0402722222216
561,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,627.0405499999994,632.1038411392399,619.0,627.0405499999994
549,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,627.0546002091453,627.0546002091453,618.102674472573,627.0546002091453
558,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,629.0001198515768,629.0001198515768,627.0001102040814,629.0001198515768
570,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,630.0001102040814,640.0001102040814,628.0,630.0001102040814
541,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,630.0001243970313,630.0001243970313,616.324552589807,630.0001243970313
562,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,630.0407271929819,635.0721737338624,620.0,630.0407271929819
571,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,631.0001188596489,640.8766620695254,629.0,631.0001188596489
559,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,631.0001289424858,631.0001289424858,628.8765620695257,631.0001289424858
573,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,632.0001249999997,640.9888890449436,631.0,632.0001249999997
572,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,632.0001266666663,641.9380148654241,630.0,632.0001266666663
551,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,632.0001334879404,632.0001334879404,623.0086698569538,632.0001334879404
557,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,632.0403379818588,634.332601592174,614.0,632.0403379818588
564,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,632.0408933333327,636.979164938271,622.0,632.0408933333327
560,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,633.0001380333949,633.0001380333949,629.9379148654243,633.0001380333949
563,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,634.0001425788495,634.0001425788495,630.9888057116104,634.0001425788495
566,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,634.0410590909086,639.0100031902874,624.0,634.0410590909086
550,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,635.000147124304,635.000147124304,622.2931362061248,635.000147124304
553,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,636.0001516697586,636.0001516697586,627.0400611111104,636.0001516697586
576,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,636.0001595238091,644.9387070098426,634.0,636.0001595238091
565,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,637.0001562152131,637.0001562152131,633.9386153431761,637.0001562152131
552,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,638.0001607606677,638.0001607606677,626.3126761616154,638.0001607606677
561,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,639.0551002091454,639.0551002091454,632.1038411392399,639.0551002091454
567,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,640.0412827485376,642.3269970342519,625.0,640.0412827485376
556,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,641.0551835424787,641.0551835424787,629.3391227969342,641.0551835424787
581,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,642.0000249999999,650.9887890449438,641.0,642.0000249999999
574,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,642.0417277777774,647.0417277777774,632.0,642.0417277777774
573,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,642.0551880879333,642.0551880879333,640.9888890449436,642.0551880879333
575,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,643.041883333333,648.1051744725735,633.0,643.041883333333
570,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,643.0551926333878,643.0551926333878,640.0001102040814,643.0551926333878
