id,type,src,dst,app,latency,message,ctime,size,buffer
347,LINK,16,12,SimpleCase,1.0000051020408163,M.B,562.0522558416659,500,54
419,LINK,7,12,SimpleCase,4.000055555555556,M.A,563.0458999999985,1000,53
347,LINK,12,7,SimpleCase,4.0000277777777775,M.B,563.0522609437068,500,53
342,LINK,7,2,SimpleCase,2.0000833333333334,M.B,563.0788010257343,500,53
407,LINK,2,1,SimpleCase,1.0000045454545454,M.B,563.3898109195385,500,53
473,LINK,0,2,SimpleCase,1.0000083333333334,M.A,564,1000,54
474,LINK,0,2,SimpleCase,1.0000083333333334,M.A,565,1000,54
473,LINK,2,7,SimpleCase,2.000166666666667,M.A,565.0000083333333,1000,54
352,LINK,12,13,SimpleCase,1.00001,M.A,565.0255111111117,1000,54
422,LINK,7,12,SimpleCase,4.000055555555556,M.A,565.0460666666652,1000,54
342,LINK,2,1,SimpleCase,1.0000045454545454,M.B,565.3898942528718,500,54
474,LINK,2,7,SimpleCase,2.000166666666667,M.A,566.0000166666666,1000,54
349,LINK,14,12,SimpleCase,1.0000052631578948,M.B,566.0254660818719,500,55
475,LINK,0,2,SimpleCase,1.0000083333333334,M.A,567,1000,54
349,LINK,12,7,SimpleCase,4.0000277777777775,M.B,567.0254713450297,500,54
427,LINK,7,12,SimpleCase,4.000055555555556,M.A,567.0462333333319,1000,54
347,LINK,7,2,SimpleCase,2.0000833333333334,M.B,567.078828803512,500,54
475,LINK,2,7,SimpleCase,2.000166666666667,M.A,568.0000083333333,1000,54
451,LINK,6,2,SimpleCase,1.0000051020408163,M.B,568.0000268707483,500,55
452,LINK,3,2,SimpleCase,1.0000052631578948,M.B,568.2903414402945,500,56
451,LINK,2,1,SimpleCase,1.0000045454545454,M.B,569.0000319727892,500,56
428,LINK,7,8,SimpleCase,1.00001,M.A,569.0463999999986,1000,55
347,LINK,2,1,SimpleCase,1.0000045454545454,M.B,569.0789121368454,500,55
452,LINK,2,1,SimpleCase,1.0000045454545454,M.B,569.2903467034523,500,55
416,LINK,8,7,SimpleCase,1.000005,M.B,569.7229960215037,500,56
352,LINK,13,12,SimpleCase,1.000005,M.B,569.9728895321642,500,57
416,LINK,7,2,SimpleCase,2.0000833333333334,M.B,570.7230010215037,500,55
352,LINK,12,7,SimpleCase,4.0000277777777775,M.B,570.9728945321642,500,55
430,LINK,7,12,SimpleCase,4.000055555555556,M.A,571.0465666666653,1000,54
349,LINK,7,2,SimpleCase,2.0000833333333334,M.B,571.0788565812898,500,54
418,LINK,7,2,SimpleCase,2.0000833333333334,M.B,571.734555172412,500,55
476,LINK,0,2,SimpleCase,1.0000083333333334,M.A,572,1000,56
416,LINK,2,1,SimpleCase,1.0000045454545454,M.B,572.723084354837,500,55
477,LINK,0,2,SimpleCase,1.0000083333333334,M.A,573,1000,56
476,LINK,2,3,SimpleCase,1.0000105263157895,M.A,573.0000083333333,1000,56
355,LINK,12,13,SimpleCase,1.00001,M.A,573.0256222222229,1000,56
431,LINK,7,11,SimpleCase,1.0000105263157895,M.A,573.046733333332,1000,56
354,LINK,12,7,SimpleCase,4.0000277777777775,M.B,573.0796207207213,500,57
454,LINK,5,2,SimpleCase,1.0000047619047618,M.B,573.4915516142048,500,58
478,LINK,0,2,SimpleCase,1.0000083333333334,M.A,574,1000,58
477,LINK,2,6,SimpleCase,1.0000102040816325,M.A,574.0000166666666,1000,58
454,LINK,2,1,SimpleCase,1.0000045454545454,M.B,574.4915563761095,500,55
349,LINK,2,1,SimpleCase,1.0000045454545454,M.B,574.7231676881704,500,55
479,LINK,0,2,SimpleCase,1.0000083333333334,M.A,575,1000,56
478,LINK,2,5,SimpleCase,1.000009523809524,M.A,575.0000249999999,1000,56
434,LINK,7,12,SimpleCase,4.000055555555556,M.A,575.0468999999987,1000,55
352,LINK,7,2,SimpleCase,2.0000833333333334,M.B,575.0788843590675,500,55
456,LINK,4,2,SimpleCase,1.000005,M.B,575.4918382786888,500,55
480,LINK,0,2,SimpleCase,1.0000083333333334,M.A,576,1000,56
479,LINK,2,7,SimpleCase,2.000166666666667,M.A,576.0000333333332,1000,56
456,LINK,2,1,SimpleCase,1.0000045454545454,M.B,576.4918432786887,500,54
418,LINK,2,1,SimpleCase,1.0000045454545454,M.B,576.7232510215038,500,54
481,LINK,0,2,SimpleCase,1.0000083333333334,M.A,577,1000,55
480,LINK,2,4,SimpleCase,1.00001,M.A,577.0000416666666,1000,55
359,LINK,12,15,SimpleCase,1.000009523809524,M.A,577.0256777777785,1000,55
436,LINK,7,9,SimpleCase,1.0000111111111112,M.A,577.0470666666654,1000,55
355,LINK,13,12,SimpleCase,1.000005,M.B,577.9730006432754,500,55
482,LINK,0,2,SimpleCase,1.0000083333333334,M.A,578,1000,56
481,LINK,2,7,SimpleCase,2.000166666666667,M.A,578.0000499999999,1000,56
352,LINK,2,1,SimpleCase,1.0000045454545454,M.B,578.7233343548371,500,52
355,LINK,12,7,SimpleCase,4.0000277777777775,M.B,578.9730056432754,500,52
483,LINK,0,2,SimpleCase,1.0000083333333334,M.A,579,1000,53
482,LINK,2,7,SimpleCase,2.000166666666667,M.A,579.0000583333332,1000,53
437,LINK,7,12,SimpleCase,4.000055555555556,M.A,579.0472333333321,1000,53
354,LINK,7,2,SimpleCase,2.0000833333333334,M.B,579.0789121368452,500,53
428,LINK,8,7,SimpleCase,1.000005,M.B,579.7238293548372,500,53
484,LINK,0,2,SimpleCase,1.0000083333333334,M.A,580,1000,54
483,LINK,2,7,SimpleCase,2.000166666666667,M.A,580.0000666666665,1000,54
428,LINK,7,2,SimpleCase,2.0000833333333334,M.B,580.7238343548372,500,54
485,LINK,0,2,SimpleCase,1.0000083333333334,M.A,581,1000,55
484,LINK,2,7,SimpleCase,2.000166666666667,M.A,581.0000749999998,1000,55
365,LINK,12,13,SimpleCase,1.00001,M.A,581.0257333333341,1000,55
438,LINK,7,10,SimpleCase,1.0000090909090908,M.A,581.0473999999988,1000,55
354,LINK,2,1,SimpleCase,1.0000045454545454,M.B,581.0789954701786,500,55
361,LINK,2,1,SimpleCase,1.0000045454545454,M.B,581.3103531609195,500,56
359,LINK,15,12,SimpleCase,1.0000047619047618,M.B,581.8966550435234,500,57
485,LINK,2,7,SimpleCase,2.000166666666667,M.A,582.0000833333331,1000,57
359,LINK,12,7,SimpleCase,4.0000277777777775,M.B,582.8966598054282,500,54
486,LINK,0,2,SimpleCase,1.0000083333333334,M.A,583,1000,55
441,LINK,7,12,SimpleCase,4.000055555555556,M.A,583.0475666666655,1000,55
355,LINK,7,2,SimpleCase,2.0000833333333334,M.B,583.078939914623,500,55
428,LINK,2,1,SimpleCase,1.0000045454545454,M.B,583.079078803512,500,54
487,LINK,0,2,SimpleCase,1.0000083333333334,M.A,584,1000,55
486,LINK,2,7,SimpleCase,2.000166666666667,M.A,584.0000083333333,1000,55
431,LINK,11,7,SimpleCase,1.0000052631578948,M.B,584.2162353850715,500,55
488,LINK,0,2,SimpleCase,1.0000083333333334,M.A,585,1000,56
487,LINK,2,7,SimpleCase,2.000166666666667,M.A,585.0000166666666,1000,56
368,LINK,12,13,SimpleCase,1.00001,M.A,585.0257888888897,1000,56
355,LINK,2,1,SimpleCase,1.0000045454545454,M.B,585.0791621368453,500,55
431,LINK,7,2,SimpleCase,2.0000833333333334,M.B,585.2162406482294,500,55
365,LINK,13,12,SimpleCase,1.000005,M.B,585.9731117543867,500,56
489,LINK,0,2,SimpleCase,1.0000083333333334,M.A,586,1000,57
488,LINK,2,7,SimpleCase,2.000166666666667,M.A,586.0000249999999,1000,57
365,LINK,12,7,SimpleCase,4.0000277777777775,M.B,586.9731167543866,500,55
490,LINK,0,2,SimpleCase,1.0000083333333334,M.A,587,1000,56
489,LINK,2,7,SimpleCase,2.000166666666667,M.A,587.0000333333332,1000,56
445,LINK,7,9,SimpleCase,1.0000111111111112,M.A,587.0478999999989,1000,56
359,LINK,7,2,SimpleCase,2.0000833333333334,M.B,587.0789676924007,500,56
431,LINK,2,1,SimpleCase,1.0000045454545454,M.B,587.2163239815627,500,56
462,LINK,3,2,SimpleCase,1.0000052631578948,M.B,587.6451801499719,500,57
491,LINK,0,2,SimpleCase,1.0000083333333334,M.A,588,1000,58
463,LINK,6,2,SimpleCase,1.0000051020408163,M.B,588.0000268707483,500,59
436,LINK,9,7,SimpleCase,1.0000055555555556,M.B,588.0470777777765,500,59
462,LINK,2,1,SimpleCase,1.0000045454545454,M.B,588.6451854131298,500,57
463,LINK,2,1,SimpleCase,1.0000045454545454,M.B,589.0000319727892,500,57
491,LINK,2,3,SimpleCase,1.0000105263157895,M.A,589.0000499999999,1000,57
369,LINK,12,14,SimpleCase,1.0000105263157895,M.A,589.0258444444453,1000,57
436,LINK,7,2,SimpleCase,2.0000833333333334,M.B,589.047083333332,500,57
446,LINK,7,12,SimpleCase,4.000055555555556,M.A,589.0480666666656,1000,57
359,LINK,2,1,SimpleCase,1.0000045454545454,M.B,589.2164073148961,500,57
368,LINK,13,12,SimpleCase,1.000005,M.B,589.9731673099423,500,57
492,LINK,0,2,SimpleCase,1.0000083333333334,M.A,590,1000,58
368,LINK,12,7,SimpleCase,4.0000277777777775,M.B,590.9731723099422,500,55
492,LINK,2,6,SimpleCase,1.0000102040816325,M.A,591.0000083333333,1000,55
449,LINK,7,12,SimpleCase,4.000055555555556,M.A,591.0482333333323,1000,55
365,LINK,7,2,SimpleCase,2.0000833333333334,M.B,591.0789954701785,500,55
436,LINK,2,1,SimpleCase,1.0000045454545454,M.B,591.2164906482294,500,55
438,LINK,10,7,SimpleCase,1.0000045454545454,M.B,591.8834746646784,500,55
438,LINK,7,2,SimpleCase,2.0000833333333334,M.B,592.8834792101329,500,53
373,LINK,12,15,SimpleCase,1.000009523809524,M.A,593.0259000000009,1000,53
450,LINK,7,10,SimpleCase,1.0000090909090908,M.A,593.048399999999,1000,53
365,LINK,2,1,SimpleCase,1.0000045454545454,M.B,593.2165739815628,500,53
466,LINK,5,2,SimpleCase,1.0000047619047618,M.B,593.8305346650523,500,54
493,LINK,0,2,SimpleCase,1.0000083333333334,M.A,594,1000,55
369,LINK,14,12,SimpleCase,1.0000052631578948,M.B,594.0258549707611,500,56
466,LINK,2,1,SimpleCase,1.0000045454545454,M.B,594.830539426957,500,53
494,LINK,0,2,SimpleCase,1.0000083333333334,M.A,595,1000,54
493,LINK,2,5,SimpleCase,1.000009523809524,M.A,595.0000083333333,1000,54
369,LINK,12,7,SimpleCase,4.0000277777777775,M.B,595.0258602339189,500,54
453,LINK,7,12,SimpleCase,4.000055555555556,M.A,595.0485666666657,1000,54
368,LINK,7,2,SimpleCase,2.0000833333333334,M.B,595.0790232479562,500,54
468,LINK,4,2,SimpleCase,1.000005,M.B,595.1639694262298,500,55
438,LINK,2,1,SimpleCase,1.0000045454545454,M.B,595.2166573148961,500,55
444,LINK,7,2,SimpleCase,2.0000833333333334,M.B,595.392560919539,500,56
495,LINK,0,2,SimpleCase,1.0000083333333334,M.A,596,1000,56
494,LINK,2,7,SimpleCase,2.000166666666667,M.A,596.0000166666666,1000,56
468,LINK,2,1,SimpleCase,1.0000045454545454,M.B,596.1639744262297,500,55
496,LINK,0,2,SimpleCase,1.0000083333333334,M.A,597,1000,55
495,LINK,2,4,SimpleCase,1.00001,M.A,597.0000249999999,1000,55
374,LINK,12,14,SimpleCase,1.0000105263157895,M.A,597.0259555555565,1000,55
455,LINK,7,11,SimpleCase,1.0000105263157895,M.A,597.0487333333324,1000,55
368,LINK,2,1,SimpleCase,1.0000045454545454,M.B,597.2167406482295,500,55
373,LINK,15,12,SimpleCase,1.0000047619047618,M.B,597.8968772657458,500,55
497,LINK,0,2,SimpleCase,1.0000083333333334,M.A,598,1000,56
496,LINK,2,7,SimpleCase,2.000166666666667,M.A,598.0000333333332,1000,56
445,LINK,9,7,SimpleCase,1.0000055555555556,M.B,598.04791111111,500,55
373,LINK,12,7,SimpleCase,4.0000277777777775,M.B,598.8968820276506,500,53
498,LINK,0,2,SimpleCase,1.0000083333333334,M.A,599,1000,54
497,LINK,2,7,SimpleCase,2.000166666666667,M.A,599.0000416666666,1000,54
445,LINK,7,2,SimpleCase,2.0000833333333334,M.B,599.0479166666655,500,54
457,LINK,7,12,SimpleCase,4.000055555555556,M.A,599.0488999999991,1000,54
369,LINK,7,2,SimpleCase,2.0000833333333334,M.B,599.079051025734,500,54
444,LINK,2,1,SimpleCase,1.0000045454545454,M.B,599.2168239815628,500,54
499,LINK,0,2,SimpleCase,1.0000083333333334,M.A,600,1000,55
498,LINK,2,7,SimpleCase,2.000166666666667,M.A,600.0000499999999,1000,55
500,LINK,0,2,SimpleCase,1.0000083333333334,M.A,601,1000,55
499,LINK,2,7,SimpleCase,2.000166666666667,M.A,601.0000583333332,1000,55
377,LINK,12,15,SimpleCase,1.000009523809524,M.A,601.0260111111121,1000,55
458,LINK,7,12,SimpleCase,4.000055555555556,M.A,601.0490666666658,1000,55
445,LINK,2,1,SimpleCase,1.0000045454545454,M.B,601.2169073148962,500,55
501,LINK,0,2,SimpleCase,1.0000083333333334,M.A,602,1000,56
363,LINK,2,1,SimpleCase,1.0000045454545454,M.B,602.0000083333333,500,57
500,LINK,2,7,SimpleCase,2.000166666666667,M.A,602.0000666666665,1000,57
374,LINK,14,12,SimpleCase,1.0000052631578948,M.B,602.0259660818723,500,58
502,LINK,0,2,SimpleCase,1.0000083333333334,M.A,603,1000,57
501,LINK,2,7,SimpleCase,2.000166666666667,M.A,603.0000749999998,1000,57
374,LINK,12,7,SimpleCase,4.0000277777777775,M.B,603.0259713450301,500,57
459,LINK,7,8,SimpleCase,1.00001,M.A,603.0492333333325,1000,57
373,LINK,7,2,SimpleCase,2.0000833333333334,M.B,603.0790788035117,500,57
369,LINK,2,1,SimpleCase,1.0000045454545454,M.B,603.2169906482295,500,56
450,LINK,10,7,SimpleCase,1.0000045454545454,M.B,603.8844746646786,500,57
503,LINK,0,2,SimpleCase,1.0000083333333334,M.A,604,1000,58
502,LINK,2,7,SimpleCase,2.000166666666667,M.A,604.0000833333331,1000,58
450,LINK,7,2,SimpleCase,2.0000833333333334,M.B,604.8844792101331,500,56
504,LINK,0,2,SimpleCase,1.0000083333333334,M.A,605,1000,57
503,LINK,2,7,SimpleCase,2.000166666666667,M.A,605.0000916666664,1000,57
382,LINK,12,16,SimpleCase,1.0000102040816325,M.A,605.0260666666677,1000,57
460,LINK,7,10,SimpleCase,1.0000090909090908,M.A,605.0493999999992,1000,57
373,LINK,2,1,SimpleCase,1.0000045454545454,M.B,605.2170739815629,500,57
377,LINK,15,12,SimpleCase,1.0000047619047618,M.B,605.896988376857,500,58
505,LINK,0,2,SimpleCase,1.0000083333333334,M.A,606,1000,59
377,LINK,12,7,SimpleCase,4.0000277777777775,M.B,606.8969931387618,500,55
506,LINK,0,2,SimpleCase,1.0000083333333334,M.A,607,1000,56
476,LINK,3,2,SimpleCase,1.0000052631578948,M.B,607.0000188596493,500,57
505,LINK,2,7,SimpleCase,2.000166666666667,M.A,607.0001083333331,1000,57
461,LINK,7,9,SimpleCase,1.0000111111111112,M.A,607.0495666666659,1000,57
374,LINK,7,2,SimpleCase,2.0000833333333334,M.B,607.0791065812895,500,57
450,LINK,2,1,SimpleCase,1.0000045454545454,M.B,607.2171573148962,500,57
507,LINK,0,2,SimpleCase,1.0000083333333334,M.A,608,1000,58
476,LINK,2,1,SimpleCase,1.0000045454545454,M.B,608.0000241228072,500,58
477,LINK,6,2,SimpleCase,1.0000051020408163,M.B,608.0000268707483,500,59
455,LINK,11,7,SimpleCase,1.0000052631578948,M.B,608.2182353850719,500,57
508,LINK,0,2,SimpleCase,1.0000083333333334,M.A,609,1000,58
477,LINK,2,1,SimpleCase,1.0000045454545454,M.B,609.0000319727892,500,58
507,LINK,2,3,SimpleCase,1.0000105263157895,M.A,609.0001249999997,1000,58
386,LINK,12,16,SimpleCase,1.0000102040816325,M.A,609.0261222222233,1000,58
464,LINK,7,12,SimpleCase,4.000055555555556,M.A,609.0497333333326,1000,58
374,LINK,2,1,SimpleCase,1.0000045454545454,M.B,609.2172406482296,500,57
455,LINK,7,2,SimpleCase,2.0000833333333334,M.B,609.2182406482298,500,57
509,LINK,0,2,SimpleCase,1.0000083333333334,M.A,610,1000,58
508,LINK,2,6,SimpleCase,1.0000102040816325,M.A,610.000133333333,1000,58
382,LINK,16,12,SimpleCase,1.0000051020408163,M.B,610.0529225083332,500,57
509,LINK,2,7,SimpleCase,2.000166666666667,M.A,611.0001416666663,1000,56
465,LINK,7,12,SimpleCase,4.000055555555556,M.A,611.0498999999993,1000,55
382,LINK,12,7,SimpleCase,4.0000277777777775,M.B,611.052927610374,500,55
377,LINK,7,2,SimpleCase,2.0000833333333334,M.B,611.0791343590672,500,55
455,LINK,2,1,SimpleCase,1.0000045454545454,M.B,611.2183239815631,500,54
391,LINK,12,14,SimpleCase,1.0000105263157895,M.A,613.0261777777789,1000,53
467,LINK,7,12,SimpleCase,4.000055555555556,M.A,613.050066666666,1000,53
377,LINK,2,1,SimpleCase,1.0000045454545454,M.B,613.2184073148965,500,53
459,LINK,8,7,SimpleCase,1.000005,M.B,613.7266626881711,500,54
386,LINK,16,12,SimpleCase,1.0000051020408163,M.B,614.079768145917,500,54
478,LINK,5,2,SimpleCase,1.0000047619047618,M.B,614.1695177158997,500,55
459,LINK,7,2,SimpleCase,2.0000833333333334,M.B,614.7266676881711,500,54
480,LINK,4,2,SimpleCase,1.000005,M.B,614.8361005737708,500,55
510,LINK,0,2,SimpleCase,1.0000083333333334,M.A,615,1000,56
469,LINK,7,11,SimpleCase,1.0000105263157895,M.A,615.0502333333327,1000,56
382,LINK,7,2,SimpleCase,2.0000833333333334,M.B,615.079162136845,500,56
386,LINK,12,7,SimpleCase,4.0000277777777775,M.B,615.0797732479579,500,56
478,LINK,2,1,SimpleCase,1.0000045454545454,M.B,615.1695224778044,500,56
480,LINK,2,1,SimpleCase,1.0000045454545454,M.B,615.8361055737707,500,56
460,LINK,10,7,SimpleCase,1.0000045454545454,M.B,615.8854746646788,500,57
511,LINK,0,2,SimpleCase,1.0000083333333334,M.A,616,1000,58
510,LINK,2,4,SimpleCase,1.00001,M.A,616.0000083333333,1000,58
459,LINK,2,1,SimpleCase,1.0000045454545454,M.B,616.7267510215045,500,56
460,LINK,7,2,SimpleCase,2.0000833333333334,M.B,616.8854792101333,500,56
512,LINK,0,2,SimpleCase,1.0000083333333334,M.A,617,1000,57
511,LINK,2,5,SimpleCase,1.000009523809524,M.A,617.0000166666666,1000,57
393,LINK,12,15,SimpleCase,1.000009523809524,M.A,617.0262333333345,1000,56
470,LINK,7,12,SimpleCase,4.000055555555556,M.A,617.0503999999994,1000,56
513,LINK,0,2,SimpleCase,1.0000083333333334,M.A,618,1000,56
512,LINK,2,7,SimpleCase,2.000166666666667,M.A,618.0000249999999,1000,56
391,LINK,14,12,SimpleCase,1.0000052631578948,M.B,618.0261883040947,500,56
461,LINK,9,7,SimpleCase,1.0000055555555556,M.B,618.049577777777,500,56
382,LINK,2,1,SimpleCase,1.0000045454545454,M.B,618.7268343548378,500,55
514,LINK,0,2,SimpleCase,1.0000083333333334,M.A,619,1000,56
513,LINK,2,7,SimpleCase,2.000166666666667,M.A,619.0000333333332,1000,56
391,LINK,12,7,SimpleCase,4.0000277777777775,M.B,619.0261935672526,500,56
461,LINK,7,2,SimpleCase,2.0000833333333334,M.B,619.0495833333325,500,56
471,LINK,7,12,SimpleCase,4.000055555555556,M.A,619.0505666666661,1000,56
386,LINK,7,2,SimpleCase,2.0000833333333334,M.B,619.0798010257356,500,56
515,LINK,0,2,SimpleCase,1.0000083333333334,M.A,620,1000,56
514,LINK,2,7,SimpleCase,2.000166666666667,M.A,620.0000416666666,1000,56
460,LINK,2,1,SimpleCase,1.0000045454545454,M.B,620.7269176881712,500,56
516,LINK,0,2,SimpleCase,1.0000083333333334,M.A,621,1000,57
515,LINK,2,7,SimpleCase,2.000166666666667,M.A,621.0000499999999,1000,57
397,LINK,12,14,SimpleCase,1.0000105263157895,M.A,621.0262888888901,1000,57
472,LINK,7,8,SimpleCase,1.00001,M.A,621.0507333333328,1000,57
393,LINK,15,12,SimpleCase,1.0000047619047618,M.B,621.8972105990795,500,57
517,LINK,0,2,SimpleCase,1.0000083333333334,M.A,622,1000,58
516,LINK,2,7,SimpleCase,2.000166666666667,M.A,622.0000583333332,1000,58
376,LINK,2,1,SimpleCase,1.0000045454545454,M.B,622.6896635057471,500,57
461,LINK,2,1,SimpleCase,1.0000045454545454,M.B,622.7270010215045,500,57
393,LINK,12,7,SimpleCase,4.0000277777777775,M.B,622.8972153609842,500,57
518,LINK,0,2,SimpleCase,1.0000083333333334,M.A,623,1000,58
517,LINK,2,7,SimpleCase,2.000166666666667,M.A,623.0000666666665,1000,58
391,LINK,7,2,SimpleCase,2.0000833333333334,M.B,623.0798288035134,500,57
519,LINK,0,2,SimpleCase,1.0000083333333334,M.A,624,1000,57
518,LINK,2,7,SimpleCase,2.000166666666667,M.A,624.0000749999998,1000,57
386,LINK,2,1,SimpleCase,1.0000045454545454,M.B,624.7270843548379,500,56
520,LINK,0,2,SimpleCase,1.0000083333333334,M.A,625,1000,57
402,LINK,12,13,SimpleCase,1.00001,M.A,625.0263444444457,1000,56
474,LINK,7,12,SimpleCase,4.000055555555556,M.A,625.0510666666662,1000,56
521,LINK,0,2,SimpleCase,1.0000083333333334,M.A,626,1000,56
397,LINK,14,12,SimpleCase,1.0000052631578948,M.B,626.0262994152059,500,56
469,LINK,11,7,SimpleCase,1.0000052631578948,M.B,626.2197353850722,500,56
491,LINK,3,2,SimpleCase,1.0000052631578948,M.B,626.3548575693268,500,57
391,LINK,2,1,SimpleCase,1.0000045454545454,M.B,626.7271676881712,500,57
522,LINK,0,2,SimpleCase,1.0000083333333334,M.A,627,1000,58
397,LINK,12,7,SimpleCase,4.0000277777777775,M.B,627.0263046783638,500,57
475,LINK,7,12,SimpleCase,4.000055555555556,M.A,627.0512333333329,1000,57
393,LINK,7,2,SimpleCase,2.0000833333333334,M.B,627.0798565812911,500,57
469,LINK,7,2,SimpleCase,2.0000833333333334,M.B,627.2197406482301,500,57
491,LINK,2,1,SimpleCase,1.0000045454545454,M.B,627.3548628324846,500,57
523,LINK,0,2,SimpleCase,1.0000083333333334,M.A,628,1000,57
492,LINK,6,2,SimpleCase,1.0000051020408163,M.B,628.0000268707483,500,58
522,LINK,2,3,SimpleCase,1.0000105263157895,M.A,628.0001083333331,1000,58
492,LINK,2,1,SimpleCase,1.0000045454545454,M.B,629.0000319727892,500,57
523,LINK,2,7,SimpleCase,2.000166666666667,M.A,629.0001166666664,1000,57
404,LINK,12,13,SimpleCase,1.00001,M.A,629.0264000000013,1000,56
393,LINK,2,1,SimpleCase,1.0000045454545454,M.B,629.0799399146244,500,55
402,LINK,13,12,SimpleCase,1.000005,M.B,629.9737228654983,500,56
402,LINK,12,7,SimpleCase,4.0000277777777775,M.B,630.9737278654983,500,54
524,LINK,0,2,SimpleCase,1.0000083333333334,M.A,631,1000,55
481,LINK,7,12,SimpleCase,4.000055555555556,M.A,631.0515666666663,1000,54
397,LINK,7,2,SimpleCase,2.0000833333333334,M.B,631.0798843590688,500,54
469,LINK,2,1,SimpleCase,1.0000045454545454,M.B,631.0800232479578,500,54
472,LINK,8,7,SimpleCase,1.000005,M.B,631.7281626881714,500,55
525,LINK,0,2,SimpleCase,1.0000083333333334,M.A,632,1000,56
524,LINK,2,6,SimpleCase,1.0000102040816325,M.A,632.0000083333333,1000,56
472,LINK,7,2,SimpleCase,2.0000833333333334,M.B,632.7281676881714,500,55
526,LINK,0,2,SimpleCase,1.0000083333333334,M.A,633,1000,56
525,LINK,2,7,SimpleCase,2.000166666666667,M.A,633.0000166666666,1000,56
406,LINK,12,14,SimpleCase,1.0000105263157895,M.A,633.0264555555569,1000,55
482,LINK,7,12,SimpleCase,4.000055555555556,M.A,633.051733333333,1000,55
397,LINK,2,1,SimpleCase,1.0000045454545454,M.B,633.0801065812911,500,55
473,LINK,7,2,SimpleCase,2.0000833333333334,M.B,633.3957275862064,500,56
404,LINK,13,12,SimpleCase,1.000005,M.B,633.9737784210539,500,57
527,LINK,0,2,SimpleCase,1.0000083333333334,M.A,634,1000,58
526,LINK,2,7,SimpleCase,2.000166666666667,M.A,634.0000249999999,1000,58
495,LINK,4,2,SimpleCase,1.000005,M.B,634.5082317213117,500,57
493,LINK,5,2,SimpleCase,1.0000047619047618,M.B,634.5085007667471,500,58
404,LINK,12,7,SimpleCase,4.0000277777777775,M.B,634.9737834210539,500,58
528,LINK,0,2,SimpleCase,1.0000083333333334,M.A,635,1000,59
527,LINK,2,7,SimpleCase,2.000166666666667,M.A,635.0000333333332,1000,59
483,LINK,7,12,SimpleCase,4.000055555555556,M.A,635.0518999999997,1000,59
402,LINK,7,2,SimpleCase,2.0000833333333334,M.B,635.0799121368466,500,59
472,LINK,2,1,SimpleCase,1.0000045454545454,M.B,635.0801899146245,500,59
495,LINK,2,1,SimpleCase,1.0000045454545454,M.B,635.5082367213117,500,59
493,LINK,2,1,SimpleCase,1.0000045454545454,M.B,635.5085055286519,500,59
529,LINK,0,2,SimpleCase,1.0000083333333334,M.A,636,1000,60
528,LINK,2,4,SimpleCase,1.00001,M.A,636.0000416666666,1000,60
530,LINK,0,2,SimpleCase,1.0000083333333334,M.A,637,1000,60
529,LINK,2,5,SimpleCase,1.000009523809524,M.A,637.0000499999999,1000,60
408,LINK,12,13,SimpleCase,1.00001,M.A,637.0265111111125,1000,59
484,LINK,7,8,SimpleCase,1.00001,M.A,637.0520666666664,1000,59
473,LINK,2,1,SimpleCase,1.0000045454545454,M.B,637.0802732479578,500,58
531,LINK,0,2,SimpleCase,1.0000083333333334,M.A,638,1000,59
530,LINK,2,7,SimpleCase,2.000166666666667,M.A,638.0000583333332,1000,59
406,LINK,14,12,SimpleCase,1.0000052631578948,M.B,638.0264660818727,500,59
532,LINK,0,2,SimpleCase,1.0000083333333334,M.A,639,1000,57
531,LINK,2,7,SimpleCase,2.000166666666667,M.A,639.0000666666665,1000,57
406,LINK,12,7,SimpleCase,4.0000277777777775,M.B,639.0264713450306,500,57
485,LINK,7,8,SimpleCase,1.00001,M.A,639.0522333333331,1000,57
404,LINK,7,2,SimpleCase,2.0000833333333334,M.B,639.0799399146243,500,57
402,LINK,2,1,SimpleCase,1.0000045454545454,M.B,639.0803565812912,500,56
533,LINK,0,2,SimpleCase,1.0000083333333334,M.A,640,1000,57
532,LINK,2,7,SimpleCase,2.000166666666667,M.A,640.0000749999998,1000,57
534,LINK,0,2,SimpleCase,1.0000083333333334,M.A,641,1000,56
486,LINK,7,12,SimpleCase,4.000055555555556,M.A,641.0523999999998,1000,54
404,LINK,2,1,SimpleCase,1.0000045454545454,M.B,641.0804399146245,500,54
408,LINK,13,12,SimpleCase,1.000005,M.B,641.9738895321651,500,55
535,LINK,0,2,SimpleCase,1.0000083333333334,M.A,642,1000,56
408,LINK,12,7,SimpleCase,4.0000277777777775,M.B,642.9738945321651,500,54
536,LINK,0,2,SimpleCase,1.0000083333333334,M.A,643,1000,55
535,LINK,2,7,SimpleCase,2.000166666666667,M.A,643.0000999999997,1000,55
487,LINK,7,10,SimpleCase,1.0000090909090908,M.A,643.0525666666665,1000,55
406,LINK,7,2,SimpleCase,2.0000833333333334,M.B,643.0799676924021,500,55
379,LINK,2,1,SimpleCase,1.0000045454545454,M.B,643.379318678161,500,56
479,LINK,7,2,SimpleCase,2.0000833333333334,M.B,643.7405551724132,500,57
537,LINK,0,2,SimpleCase,1.0000083333333334,M.A,644,1000,58
538,LINK,0,2,SimpleCase,1.0000083333333334,M.A,645,1000,56
537,LINK,2,7,SimpleCase,2.000166666666667,M.A,645.0001166666664,1000,56
